,STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYSunrise,DAILYSunset
104,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 17:51,FM-15,FEW:02 40,10,0,19,-7.2,16.0,-9.0,5.0,-15.0,54.0,15.0,360,,29.07,,,30.44,0,30.36,745,1707
105,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 18:51,FM-15,FEW:02 36,10,0,17,-8.3,14.0,-10.0,4.0,-15.6,56.0,11.0,350,,29.1,3.0,,30.48,0,30.39,745,1707
106,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 19:00,FM-12,41,,0,17,-8.3,14.0,-10.0,4.0,-15.6,56.0,11.0,350,,29.13,3.0,-0.09,30.48,,,745,1708
107,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 19:41,FM-16,BKN:07 26,10,0,16,-8.9,13.0,-10.3,5.0,-15.0,62.0,11.0,360,,29.13,,,,,30.42,745,1708
108,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 19:51,FM-15,BKN:07 26,10,0,16,-8.9,13.0,-10.3,5.0,-15.0,62.0,13.0,10,,29.13,,,30.51,0,30.42,745,1708
109,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 20:51,FM-15,SCT:04 26,10,0,15,-9.4,13.0,-10.8,5.0,-15.0,64.0,11.0,340,,29.16,,,30.54,0,30.45,745,1708
110,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 21:12,FM-16,BKN:07 25,10,0,15,-9.4,12.0,-10.8,4.0,-15.6,61.0,16.0,340,,29.16,,,,,30.46,745,1708
111,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 21:51,FM-15,SCT:04 25,10,0,14,-10.0,12.0,-11.4,3.0,-16.1,61.0,11.0,340,,29.18,3.0,,30.57,0,30.48,745,1708
112,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 22:00,FM-12,26,,0,14,-10.0,12.0,-11.4,3.0,-16.1,61.0,11.0,340,,29.22,3.0,-0.08,30.57,,,745,1708
113,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 22:51,FM-15,FEW:02 25,10,0,13,-10.6,11.0,-11.8,3.0,-16.1,64.0,10.0,350,,29.21,,,30.6,0,30.51,745,1708
114,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 5:51,FM-15,CLR:00,10,0,8,-13.3,7.0,-14.2,1.0,-17.2,73.0,0.0,0,,29.27,,,30.67,0,30.57,745,1708
115,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 6:51,FM-15,CLR:00,10,0,8,-13.3,7.0,-14.2,1.0,-17.2,73.0,0.0,0,,29.28,3.0,,30.69,0,30.58,745,1708
116,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 7:00,FM-12,CLR,,0,8,-13.3,7.0,-14.2,1.0,-17.2,73.0,0.0,0,,29.31,3.0,-0.03,30.69,,,745,1708
117,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 7:51,FM-15,CLR:00,10,0,7,-13.9,6.0,-14.5,2.0,-16.7,80.0,3.0,150,,29.3,,,30.7,0,30.6,745,1708
118,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 8:51,FM-15,CLR:00,10,0,10,-12.2,9.0,-13.0,4.0,-15.6,76.0,6.0,150,,29.3,,,30.7,0,30.6,745,1708
119,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 9:51,FM-15,FEW:02 250,10,0,12,-11.1,10.0,-12.2,3.0,-16.1,67.0,7.0,130,,29.31,1.0,,30.71,0,30.61,745,1708
120,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 10:00,FM-12,CLR,,0,12,-11.1,10.0,-12.2,3.0,-16.1,67.0,7.0,130,,29.34,1.0,-0.03,30.71,,,745,1708
121,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 10:51,FM-15,FEW:02 250,10,0,15,-9.4,12.0,-10.9,3.0,-16.1,59.0,5.0,150,,29.33,,,30.73,0,30.63,745,1708
122,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 11:51,FM-15,FEW:02 250,10,0,18,-7.8,15.0,-9.5,4.0,-15.6,54.0,0.0,0,,29.32,,,30.72,0,30.62,745,1708
123,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 12:51,FM-15,FEW:02 250,10,0,22,-5.6,18.0,-7.7,3.0,-16.1,44.0,0.0,0,,29.31,8.0,,30.7,0,30.61,745,1708
124,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 13:00,FM-12,CLR,,0,22,-5.6,18.0,-7.7,3.0,-16.1,44.0,0.0,0,,29.34,8.0,0.01,30.7,,,745,1708
125,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 13:51,FM-15,FEW:02 250,10,0,24,-4.4,20.0,-6.8,3.0,-16.1,40.0,0.0,0,,29.28,,,30.67,0,30.58,745,1708
126,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 14:51,FM-15,FEW:02 250,10,0,26,-3.3,22.0,-5.8,4.0,-15.6,38.0,3.0,340,,29.26,,,30.65,0,30.56,745,1708
127,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 15:51,FM-15,FEW:02 250,10,0,26,-3.3,22.0,-5.8,4.0,-15.6,38.0,0.0,0,,29.25,6.0,,30.64,0,30.55,745,1708
128,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 16:00,FM-12,CLR,,0,26,-3.3,22.0,-5.8,4.0,-15.6,38.0,0.0,0,,29.29,6.0,0.05,30.64,,,745,1708
129,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 16:51,FM-15,CLR:00,10,0,25,-3.9,21.0,-6.3,5.0,-15.0,42.0,5.0,100,,29.24,,,30.63,0,30.54,745,1708
130,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 17:51,FM-15,CLR:00,10,0,23,-5.0,19.0,-7.2,5.0,-15.0,46.0,3.0,140,,29.24,,,30.64,0,30.54,745,1708
131,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 18:51,FM-15,CLR:00,10,0,23,-5.0,19.0,-7.2,4.0,-15.6,44.0,5.0,120,,29.23,6.0,,30.63,0,30.53,745,1708
132,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 19:00,FM-12,CLR,,0,23,-5.0,19.0,-7.2,4.0,-15.6,44.0,5.0,120,,29.27,6.0,0.02,30.63,,,745,1709
133,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 19:51,FM-15,CLR:00,10,0,21,-6.1,17.0,-8.1,5.0,-15.0,50.0,5.0,130,,29.23,,,30.62,0,30.53,745,1709
134,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 20:51,FM-15,CLR:00,10,0,21,-6.1,17.0,-8.2,4.0,-15.6,47.0,0.0,0,,29.21,,,30.6,0,30.51,745,1709
135,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 21:51,FM-15,CLR:00,10,0,17,-8.3,14.0,-9.7,7.0,-13.9,64.0,0.0,0,,29.2,8.0,,30.59,0,30.5,745,1709
136,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 22:00,FM-12,CLR,,0,17,-8.3,15.0,-9.7,7.0,-13.9,64.0,0.0,0,,29.24,8.0,0.04,30.59,,,745,1709
137,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/5/2016 22:51,FM-15,CLR:00,10,0,15,-9.4,13.0,-10.6,7.0,-13.9,70.0,3.0,130,,29.18,,,30.58,0,30.48,745,1709
138,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 5:51,FM-15,CLR:00,10,0,11,-11.7,10.0,-12.4,6.0,-14.4,81.0,0.0,0,,29.16,,,30.54,0,30.45,745,1709
139,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 6:51,FM-15,FEW:02 250,10,0,11,-11.7,10.0,-12.4,6.0,-14.4,81.0,0.0,0,,29.16,6.0,,30.54,0,30.45,745,1709
140,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 7:00,FM-12,CLR,,0,11,-11.7,10.0,-12.4,6.0,-14.4,81.0,0.0,0,,29.19,6.0,0.0,30.54,,,745,1709
141,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 7:51,FM-15,FEW:02 250,10,0,12,-11.1,11.0,-11.8,7.0,-13.9,80.0,0.0,0,,29.16,,,30.55,0,30.45,745,1709
142,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 8:51,FM-15,FEW:02 250,10,0,16,-8.9,14.0,-9.8,10.0,-12.2,77.0,0.0,0,,29.16,,,30.54,0,30.45,745,1709
143,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 9:51,FM-15,FEW:02 250,10,0,22,-5.6,19.0,-7.1,12.0,-11.1,66.0,3.0,160,,29.16,3.0,,30.55,0,30.46,745,1709
144,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 10:00,FM-12,CLR,,0,22,-5.6,19.0,-7.1,12.0,-11.1,66.0,3.0,160,,29.2,3.0,-0.01,30.55,,,745,1709
145,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 10:51,FM-15,SCT:04 250,10,0,30,-1.1,25.0,-3.7,11.0,-11.7,45.0,3.0,190,,29.16,,,30.54,0,30.46,745,1709
146,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 11:51,FM-15,BKN:07 250,10,0,37,2.8,32.0,-0.1,4.0,-15.6,25.0,7.0,VRB,,29.13,,,30.5,0,30.43,745,1709
147,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 12:51,FM-15,BKN:07 250,10,0,38,3.3,33.0,0.4,4.0,-15.6,24.0,7.0,200,,29.1,8.0,,30.46,0,30.39,745,1709
148,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 13:00,FM-12,CLR,,0,38,3.3,33.0,0.4,4.0,-15.6,24.0,7.0,200,,29.13,8.0,0.07,30.46,,,745,1709
149,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 13:51,FM-15,BKN:07 250,10,0,40,4.4,35.0,1.5,5.0,-15.0,23.0,5.0,VRB,,29.07,,,30.43,0,30.36,745,1709
150,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 14:51,FM-15,BKN:07 250,10,0,41,5.0,36.0,2.0,6.0,-14.4,23.0,0.0,0,,29.06,,,30.42,0,30.35,745,1709
151,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 15:51,FM-15,BKN:07 250,10,0,41,5.0,36.0,2.2,4.0,-15.6,21.0,6.0,210,,29.05,6.0,,30.41,0,30.34,745,1709
152,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 16:00,FM-12,CLR,,0,41,5.0,36.0,2.2,4.0,-15.6,21.0,6.0,210,,29.08,6.0,0.05,30.41,,,745,1709
153,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 16:51,FM-15,BKN:07 250,10,0,39,3.9,34.0,0.9,6.0,-14.4,25.0,3.0,180,,29.04,,,30.41,0,30.33,745,1709
154,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 17:51,FM-15,BKN:07 250,10,0,36,2.2,30.0,-0.9,8.0,-13.3,31.0,0.0,0,,29.03,,,30.4,0,30.32,745,1709
155,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 18:51,FM-15,BKN:07 250,10,0,31,-0.6,26.0,-3.3,10.0,-12.2,42.0,0.0,0,,29.03,6.0,,30.4,0,30.32,745,1709
156,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 19:00,FM-12,CLR,,0,31,-0.6,26.0,-3.3,10.0,-12.2,42.0,0.0,0,,29.06,6.0,0.02,30.4,,,744,1710
157,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 19:51,FM-15,BKN:07 250,10,0,29,-1.7,24.0,-4.2,11.0,-11.7,47.0,0.0,0,,29.02,,,30.4,0,30.31,744,1710
158,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 20:51,FM-15,BKN:07 250,10,0,28,-2.2,24.0,-4.7,11.0,-11.7,49.0,0.0,0,,29.03,,,30.4,0,30.32,744,1710
159,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 21:51,FM-15,BKN:07 250,10,0,26,-3.3,22.0,-5.4,13.0,-10.6,57.0,0.0,0,,29.03,0.0,,30.4,0,30.32,744,1710
160,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 22:00,FM-12,CLR,,0,26,-3.3,22.0,-5.4,13.0,-10.6,57.0,0.0,0,,29.06,,0.0,30.4,,,744,1710
161,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/6/2016 22:51,FM-15,OVC:08 230,10,0,25,-3.9,22.0,-5.8,13.0,-10.6,60.0,0.0,0,,29.01,,,30.37,0,30.3,744,1710
162,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 5:51,FM-15,OVC:08 220,10,0,19,-7.2,17.0,-8.5,11.0,-11.7,71.0,0.0,0,,28.95,,,30.31,0,30.24,744,1710
163,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 6:51,FM-15,BKN:07 220,9,0,17,-8.3,15.0,-9.3,11.0,-11.7,77.0,0.0,0,,28.94,6.0,,30.31,0,30.23,744,1710
164,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 7:00,FM-12,CLR,,0,17,-8.3,15.0,-9.3,11.0,-11.7,77.0,0.0,0,,28.98,6.0,0.02,30.31,,,744,1710
165,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 7:51,FM-15,BKN:07 250,10,0,17,-8.3,15.0,-9.3,11.0,-11.7,77.0,0.0,0,,28.94,,,30.31,0,30.23,744,1710
166,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 8:51,FM-15,FEW:02 250,9,0,20,-6.7,18.0,-7.7,14.0,-10.0,78.0,0.0,0,,28.95,,,30.32,0,30.24,744,1710
167,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 9:51,FM-15,FEW:02 120 FEW:02 250,10,0,27,-2.8,24.0,-4.3,19.0,-7.2,72.0,0.0,0,,28.95,3.0,,30.31,0,30.24,744,1710
168,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 10:00,FM-12,CLR,,0,27,-2.8,24.0,-4.3,19.0,-7.2,72.0,0.0,0,,28.99,3.0,0.0,30.31,,,744,1710
169,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 10:51,FM-15,FEW:02 120 FEW:02 250,10,0,33,0.6,28.0,-2.2,15.0,-9.4,47.0,3.0,150,,28.95,,,30.3,0,30.24,744,1710
170,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 11:51,FM-15,FEW:02 250,10,0,39,3.9,33.0,0.6,14.0,-10.0,36.0,3.0,140,,28.92,,,30.27,0,30.21,744,1710
171,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 12:51,FM-15,FEW:02 130 FEW:02 250,10,0,42,5.6,36.0,2.2,11.0,-11.7,28.0,0.0,0,,28.9,8.0,,30.25,0,30.18,744,1710
172,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 13:00,FM-12,CLR,,0,42,5.6,36.0,2.2,11.0,-11.7,28.0,0.0,0,,28.93,8.0,0.05,30.25,,,744,1710
173,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 13:51,FM-15,FEW:02 250,10,0,45,7.2,39.0,4.0,9.0,-12.8,23.0,3.0,VRB,,28.87,,,30.22,0,30.16,744,1710
174,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 14:51,FM-15,FEW:02 150 FEW:02 250,10,0,46,7.8,40.0,4.6,9.0,-12.8,22.0,3.0,130,,28.86,,,30.19,0,30.14,744,1710
175,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 15:51,SY-MT,FEW:02 130 FEW:02 250,10,0,46,7.8,40.0,4.4,12.0,-11.1,25.0,7.0,70,,28.84,6.0,,30.18,0,30.12,744,1710
176,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 16:51,FM-15,FEW:02 120 FEW:02 250,10,0,44,6.7,38.0,3.5,9.0,-12.8,24.0,5.0,110,,28.85,,,30.19,0,30.13,744,1710
177,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 17:51,FM-15,FEW:02 250,10,0,39,3.9,33.0,0.6,12.0,-11.1,33.0,5.0,110,,28.85,,,30.2,0,30.13,744,1710
178,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 18:51,FM-15,CLR:00,10,0,36,2.2,30.0,-0.9,12.0,-11.1,37.0,0.0,0,,28.86,1.0,,30.22,0,30.14,744,1710
179,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 19:00,FM-12,CLR,,0,36,2.2,30.0,-0.9,12.0,-11.1,37.0,0.0,0,,28.89,1.0,-0.02,30.22,,,744,1711
180,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 19:51,FM-15,CLR:00,10,0,35,1.7,30.0,-1.4,13.0,-10.6,40.0,3.0,110,,28.85,,,30.2,0,30.13,744,1711
181,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 20:51,FM-15,CLR:00,10,0,32,0.0,27.0,-2.7,14.0,-10.0,47.0,0.0,0,,28.83,,,30.18,0,30.11,744,1711
182,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 21:51,FM-15,CLR:00,10,0,29,-1.7,25.0,-4.0,15.0,-9.4,56.0,0.0,0,,28.83,6.0,,30.17,0,30.11,744,1711
183,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 22:00,FM-12,CLR,,0,29,-1.7,25.0,-3.9,15.0,-9.4,56.0,0.0,0,,28.86,6.0,0.04,30.17,,,744,1711
184,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/7/2016 22:51,FM-15,CLR:00,10,0,26,-3.3,22.0,-5.3,14.0,-10.0,60.0,3.0,320,,28.83,,,30.17,0,30.11,744,1711
185,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 5:51,FM-15,OVC:08 200,10,0,23,-5.0,21.0,-6.3,16.0,-8.9,74.0,0.0,0,,28.74,,,30.08,0,30.02,744,1711
186,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 6:51,FM-15,OVC:08 230,10,0,27,-2.8,24.0,-4.7,16.0,-8.9,63.0,0.0,0,,28.73,6.0,,30.07,0,30.01,744,1711
187,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 7:00,FM-12,CLR,,0,27,-2.8,24.0,-4.7,16.0,-8.9,63.0,0.0,0,,28.77,6.0,0.04,30.07,,,744,1711
188,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 7:51,FM-15,SCT:04 65 OVC:08 180,10,0,26,-3.3,23.0,-4.8,18.0,-7.8,71.0,3.0,110,,28.72,,,30.06,0,30.0,744,1711
189,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 8:51,FM-15,SCT:04 65 OVC:08 160,10,0,27,-2.8,24.0,-4.3,19.0,-7.2,72.0,0.0,0,,28.73,,,30.07,0,30.01,744,1711
190,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 9:51,FM-15,SCT:04 65 BKN:07 150 OVC:08 250,10,0,30,-1.1,26.0,-3.1,19.0,-7.2,64.0,3.0,90,,28.72,6.0,,30.07,0,30.0,744,1711
191,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 10:00,FM-12,57,,0,30,-1.1,26.0,-3.1,19.0,-7.2,64.0,3.0,90,,28.75,6.0,0.01,30.07,,,744,1711
192,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 10:51,FM-15,CLR:00,10,0,32,0.0,28.0,-2.3,19.0,-7.2,59.0,3.0,130,,28.72,,,30.06,0,30.0,744,1711
193,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 11:51,FM-15,FEW:02 65 OVC:08 120,10,0,34,1.1,29.0,-1.5,19.0,-7.2,54.0,3.0,120,,28.71,,,30.05,0,29.99,744,1711
194,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 12:51,FM-15,BKN:07 50 OVC:08 120,10,0,37,2.8,32.0,-0.2,20.0,-6.7,50.0,5.0,120,,28.68,8.0,,30.02,0,29.96,744,1711
195,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 13:00,FM-12,57,,0,37,2.8,32.0,-0.2,20.0,-6.7,50.0,5.0,120,,28.72,8.0,0.04,30.02,,,744,1711
196,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 13:51,FM-15,BKN:07 50 OVC:08 60,5,-RA:02 |RA:61 |,36,2.2,33.0,0.4,28.0,-2.2,73.0,5.0,140,,28.68,,,30.02,0.03,29.96,744,1711
197,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 14:20,FM-16,BKN:07 22 OVC:08 46,4,-RA:02 |RA:61 |,35,1.7,33.0,0.5,30.0,-1.1,82.0,6.0,120,,28.67,,,,0.03,29.95,744,1711
198,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 14:51,FM-15,BKN:07 16 OVC:08 21,4,-RA:02 BR:1 |RA:61 |,35,1.7,34.0,0.9,32.0,0.0,89.0,5.0,130,,28.66,,,30.01,0.05,29.94,744,1711
199,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 15:40,FM-16,SCT:04 26 OVC:08 48,4,-RA:02 BR:1 |RA:61 |,36,2.2,35.0,1.4,33.0,0.6,89.0,3.0,120,,28.66,,,,0.04,29.94,744,1711
200,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 15:51,FM-15,SCT:04 26 OVC:08 48,4,-RA:02 BR:1 |RA:61 |,36,2.2,35.0,1.4,33.0,0.6,89.0,5.0,130,,28.66,6.0,,30.0,0.05,29.94,744,1711
201,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 16:00,FM-12,26,,||RA:61,36,2.2,35.0,1.4,33.0,0.6,89.0,5.0,130,,28.7,6.0,0.03,30.0,,,744,1711
202,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 16:51,FM-15,FEW:02 17 BKN:07 48 OVC:08 60,4,-RA:02 BR:1 |RA:61 |,37,2.8,36.0,2.2,35.0,1.7,93.0,6.0,130,,28.66,,,30.0,0.07,29.94,744,1711
203,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 17:37,FM-16,FEW:02 27 OVC:08 33,2,-RA:02 BR:1 |RA:61 |,38,3.3,37.0,2.8,36.0,2.2,93.0,7.0,130,,28.65,,,,0.02,29.93,744,1711
204,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 17:51,FM-15,SCT:04 25 OVC:08 31,2,-DZ:01 BR:1 |DZ:51 |,38,3.3,37.0,2.8,36.0,2.2,93.0,7.0,140,,28.66,,,30.0,0.01,29.94,744,1711
205,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 17:53,FM-16,SCT:04 15 BKN:07 25 OVC:08 30,2,-DZ:01 BR:1 |DZ:51 |,38,3.3,37.0,2.8,36.0,2.2,93.0,6.0,140,,28.66,,,,T,29.94,744,1711
206,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 18:13,FM-16,BKN:07 13 OVC:08 27,2,BR:1 ||,38,3.3,37.0,2.8,36.0,2.2,93.0,7.0,130,,28.66,,,,T,29.94,744,1711
207,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 18:24,FM-16,BKN:07 13 OVC:08 27,5,BR:1 ||,38,3.3,37.0,2.8,36.0,2.2,93.0,6.0,140,,28.66,,,,T,29.94,744,1711
208,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 18:51,FM-15,OVC:08 13,8,0,39,3.9,38.0,3.3,37.0,2.8,93.0,7.0,140,,28.66,3.0,,30.0,T,29.94,744,1711
209,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/8/2016 19:00,FM-12,15,,0,39,3.9,38.0,3.3,37.0,2.8,93.0,7.0,140,,28.7,3.0,0.0,30.0,,,744,1712
